0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.3891083300113678,0.555109977722168,-1.759390642064318e-07,0.37539780139923096,0.5133606791496277,-0.0061263032257556915,0.37326809763908386,0.47155851125717163,-0.007661296986043453,0.37718459963798523,0.4401702880859375,-0.00898225698620081,0.38056156039237976,0.4159493148326874,-0.009668308310210705,0.3977746367454529,0.46571001410484314,-0.0015635789604857564,0.3812379837036133,0.47660011053085327,-0.008103380911052227,0.37500306963920593,0.49250587821006775,-0.012781289406120777,0.37608522176742554,0.49734073877334595,-0.015397167764604092,0.40504658222198486,0.48388057947158813,-0.0016378099098801613,0.38464081287384033,0.4977618157863617,-0.006191750522702932,0.3785195052623749,0.5069233775138855,-0.008000950329005718,0.3789740204811096,0.5091232657432556,-0.009377841837704182,0.4081447422504425,0.5044435262680054,-0.0031802402809262276,0.386541485786438,0.5180882215499878,-0.008328943513333797,0.3813387453556061,0.5237838625907898,-0.007724165450781584,0.38291284441947937,0.5243440270423889,-0.006729299668222666,0.4076872169971466,0.5248210430145264,-0.005519798491150141,0.39118704199790955,0.5344650745391846,-0.008557855151593685,0.3863947093486786,0.5359491109848022,-0.008010867051780224,0.3869756758213043,0.5349013805389404,-0.006891417782753706,0.277473509311676,0.4485227167606354,1.0099267200303075e-07,0.2884970009326935,0.42869833111763,-0.0003231976879760623,0.3058818280696869,0.4245092272758484,-0.0037628794088959694,0.3212020695209503,0.4352315664291382,-0.007647781167179346,0.33217939734458923,0.4460773169994354,-0.011242195032536983,0.306539386510849,0.4046710133552551,-0.008458735421299934,0.3234848976135254,0.38947004079818726,-0.013418790884315968,0.3359610438346863,0.37851130962371826,-0.016454331576824188,0.34586581587791443,0.3720548748970032,-0.018827885389328003,0.307635635137558,0.4189837872982025,-0.011963416822254658,0.32565462589263916,0.43468302488327026,-0.017480293288826942,0.3318633437156677,0.44837427139282227,-0.018970761448144913,0.33443328738212585,0.4573318660259247,-0.01989205740392208,0.3064427971839905,0.43807312846183777,-0.015038905665278435,0.3245123326778412,0.4574780762195587,-0.018689531832933426,0.3246549665927887,0.4676588475704193,-0.015970824286341667,0.3214889466762543,0.4713490605354309,-0.014137797988951206,0.30430498719215393,0.457791805267334,-0.01834219880402088,0.3182319104671478,0.47262483835220337,-0.019254403188824654,0.31731027364730835,0.47808974981307983,-0.015833593904972076,0.31423696875572205,0.47879987955093384,-0.013420402072370052,A
0.3852541446685791,0.5835341215133667,-1.772703086544425e-07,0.369488388299942,0.5454050302505493,-0.006146747153252363,0.36537793278694153,0.5060325860977173,-0.008094290271401405,0.3681192696094513,0.4734295904636383,-0.009645860642194748,0.370731383562088,0.4494083523750305,-0.010743090882897377,0.38501468300819397,0.505821943283081,-0.002786168595775962,0.370519757270813,0.5215647220611572,-0.008901874534785748,0.3676191568374634,0.5337892770767212,-0.013842050917446613,0.36965662240982056,0.5329166054725647,-0.016847804188728333,0.3949315845966339,0.5230193734169006,-0.0028124332893639803,0.37461477518081665,0.5445104837417603,-0.006603807210922241,0.37205609679222107,0.5488023161888123,-0.008447183296084404,0.37317585945129395,0.5453643202781677,-0.010300640016794205,0.40028175711631775,0.5415266156196594,-0.004085145425051451,0.3779825270175934,0.5617955923080444,-0.008654598146677017,0.3756929337978363,0.5642726421356201,-0.007831133902072906,0.37815696001052856,0.5605592727661133,-0.007092095445841551,0.40076255798339844,0.55963134765625,-0.006138353142887354,0.3832169473171234,0.5770164728164673,-0.008765434846282005,0.38133504986763,0.5790657997131348,-0.007645549718290567,0.3840964734554291,0.5769422054290771,-0.006438043899834156,0.2855307161808014,0.4795498549938202,8.086160363518502e-08,0.29909515380859375,0.465058296918869,-0.000880794192198664,0.3184521496295929,0.47311216592788696,-0.005155675578862429,0.3314860761165619,0.4937814772129059,-0.009658075869083405,0.33834901452064514,0.5117955803871155,-0.014053267426788807,0.3225143849849701,0.4509992301464081,-0.011054877191781998,0.3439233601093292,0.4446224868297577,-0.01787473075091839,0.35870954394340515,0.4384708106517792,-0.022835806012153625,0.3704048991203308,0.4323444962501526,-0.02647930569946766,0.3212156295776367,0.4658108949661255,-0.014404511079192162,0.33674347400665283,0.4933214485645294,-0.020907087251544,0.33267611265182495,0.5037692189216614,-0.021603623405098915,0.3284641206264496,0.5032464861869812,-0.021694423630833626,0.3173232674598694,0.4848349690437317,-0.017220566049218178,0.33087214827537537,0.5122359991073608,-0.02110482007265091,0.3238677680492401,0.5137923955917358,-0.015981629490852356,0.3180123269557953,0.5067977905273438,-0.01226129848510027,0.31241047382354736,0.5038537383079529,-0.020362524315714836,0.3254295587539673,0.5236000418663025,-0.02050965465605259,0.31969255208969116,0.5236701965332031,-0.014201807789504528,0.31404203176498413,0.5178896188735962,-0.00955867674201727,A
0.291732519865036,0.742565929889679,6.176300360039022e-08,0.3152669668197632,0.7239046096801758,-5.978251283522695e-05,0.33650919795036316,0.7160592079162598,-0.0030333204194903374,0.35447192192077637,0.7173503041267395,-0.006642030086368322,0.3667733371257782,0.7264500260353088,-0.009619968943297863,0.3398268520832062,0.7115985751152039,-0.004054829943925142,0.3539094626903534,0.7327566146850586,-0.01028547715395689,0.35318830609321594,0.7499606609344482,-0.013768653385341167,0.3489724099636078,0.7600855827331543,-0.015521369874477386,0.33388403058052063,0.7227864861488342,-0.007114271633327007,0.3458865284919739,0.7527865767478943,-0.012398777529597282,0.34471333026885986,0.7724252343177795,-0.014719219878315926,0.3406604826450348,0.7828420400619507,-0.016282495111227036,0.3261928856372833,0.7378565073013306,-0.01026280876249075,0.336641401052475,0.7649431824684143,-0.014460134319961071,0.33628183603286743,0.7833541035652161,-0.01416305173188448,0.3335646390914917,0.7939026951789856,-0.01375700905919075,0.31713810563087463,0.754469096660614,-0.01339773926883936,0.325135201215744,0.7710416316986084,-0.01593347266316414,0.3277163803577423,0.7835667133331299,-0.015244178473949432,0.3283800482749939,0.7924250364303589,-0.014336904510855675,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36230599880218506,0.7694629430770874,1.3466498671732552e-07,0.3586028814315796,0.7433467507362366,-0.007252471521496773,0.3507605493068695,0.7270023822784424,-0.01231680903583765,0.3442317545413971,0.7173627018928528,-0.016275150701403618,0.33898425102233887,0.7127297520637512,-0.01999703422188759,0.3328443169593811,0.744002640247345,-0.01093200407922268,0.3148697316646576,0.7432851195335388,-0.015970079228281975,0.3078846335411072,0.7341294288635254,-0.019362730905413628,0.3069981336593628,0.7261049151420593,-0.02096785232424736,0.33048510551452637,0.7586405873298645,-0.008850992657244205,0.31213757395744324,0.7561642527580261,-0.013212170451879501,0.3061675429344177,0.7444740533828735,-0.01621008850634098,0.3073933720588684,0.7357482314109802,-0.01806669868528843,0.33027759194374084,0.7705389261245728,-0.006956870201975107,0.31349048018455505,0.766733705997467,-0.010216128081083298,0.3082077205181122,0.7560113668441772,-0.012395993806421757,0.3091915547847748,0.7472456097602844,-0.013575180433690548,0.3312881588935852,0.7805495858192444,-0.005478827282786369,0.3180670738220215,0.7762914896011353,-0.008308352902531624,0.31170153617858887,0.7674823999404907,-0.009794049896299839,0.31060707569122314,0.759678065776825,-0.010341467335820198,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.396952360868454,0.6832500696182251,-2.264953913311274e-08,0.38999632000923157,0.6551874279975891,-0.007592672947794199,0.37612196803092957,0.6284753084182739,-0.013779024593532085,0.3688555061817169,0.6005698442459106,-0.018917612731456757,0.3678644597530365,0.5728020071983337,-0.024769030511379242,0.3769831955432892,0.6600688695907593,-0.018292684108018875,0.366007000207901,0.6666163206100464,-0.025378258898854256,0.3586106300354004,0.6707515120506287,-0.029946908354759216,0.35012027621269226,0.6726081967353821,-0.03347994014620781,0.37665480375289917,0.6837940216064453,-0.018459418788552284,0.3619190454483032,0.6933706402778625,-0.0246493611484766,0.3505510985851288,0.6996626853942871,-0.028231708332896233,0.3390395939350128,0.703835666179657,-0.03196484595537186,0.37651851773262024,0.7039509415626526,-0.018526671454310417,0.3616738021373749,0.7126786112785339,-0.024664757773280144,0.3507518172264099,0.7177035808563232,-0.027424069121479988,0.33954739570617676,0.7203431725502014,-0.02982412837445736,0.37737634778022766,0.7208691239356995,-0.01900573819875717,0.36456945538520813,0.7273367643356323,-0.023654570803046227,0.3565315306186676,0.730274498462677,-0.024924874305725098,0.3486834466457367,0.7311092019081116,-0.02634448930621147,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24825459718704224,0.46779173612594604,4.366271966205204e-08,0.261747270822525,0.43829545378685,0.0016203298000618815,0.2835873067378998,0.4233782887458801,-0.0017553612124174833,0.3026881217956543,0.41919901967048645,-0.005651700776070356,0.3175799548625946,0.4166642725467682,-0.009507921524345875,0.2807686924934387,0.40413203835487366,-0.010924533940851688,0.29996123909950256,0.38017725944519043,-0.01825331524014473,0.31354233622550964,0.3648569583892822,-0.022223634645342827,0.32382932305336,0.35309770703315735,-0.02468610182404518,0.28133225440979004,0.4210931062698364,-0.015572216361761093,0.3091495931148529,0.4301406741142273,-0.02272203005850315,0.30733904242515564,0.4460098147392273,-0.022195866331458092,0.3003574013710022,0.4497007131576538,-0.02085607685148716,0.28007927536964417,0.44309043884277344,-0.019508542492985725,0.30573293566703796,0.4505331814289093,-0.024339662864804268,0.30155760049819946,0.462514191865921,-0.01829821616411209,0.2943291962146759,0.4635506272315979,-0.013481957837939262,0.2777445912361145,0.46488967537879944,-0.023334791883826256,0.2985740900039673,0.46881094574928284,-0.02401365339756012,0.29531046748161316,0.4756679832935333,-0.01765350066125393,0.288879930973053,0.47525379061698914,-0.012865390628576279,0.41629481315612793,0.5873317122459412,-2.456036725106969e-07,0.4004407525062561,0.5423230528831482,-0.006261574104428291,0.3983960747718811,0.4967104494571686,-0.008335888385772705,0.4029073119163513,0.46233969926834106,-0.0102228419855237,0.40628641843795776,0.43564265966415405,-0.011633704416453838,0.4228258728981018,0.49648478627204895,-0.0028466584626585245,0.4045729339122772,0.505427360534668,-0.009464869275689125,0.39697566628456116,0.5219942927360535,-0.01480448804795742,0.3972119390964508,0.5283325910568237,-0.018055902794003487,0.43128347396850586,0.5151709914207458,-0.003177645383402705,0.4088220000267029,0.5271623730659485,-0.007562262937426567,0.40274903178215027,0.536891758441925,-0.009935172274708748,0.40326061844825745,0.5403958559036255,-0.012200571596622467,0.43583589792251587,0.5356797575950623,-0.004747533239424229,0.41386380791664124,0.5462413430213928,-0.00993075780570507,0.4089515805244446,0.5524718761444092,-0.009377536363899708,0.41082432866096497,0.552819550037384,-0.008903094567358494,0.43668341636657715,0.5557574033737183,-0.007080389652401209,0.42112481594085693,0.5642977356910706,-0.01007914450019598,0.41809388995170593,0.5672513842582703,-0.008918446488678455,0.42050811648368835,0.5674225091934204,-0.007706021424382925,A
0.40375858545303345,0.5709139108657837,-2.0574601933276426e-07,0.3902692198753357,0.5354911684989929,-0.009563745930790901,0.3864488899707794,0.4932997226715088,-0.012157164514064789,0.38968774676322937,0.46189630031585693,-0.013684804551303387,0.3923763632774353,0.436117947101593,-0.014313389547169209,0.4089981019496918,0.49512186646461487,-0.006495639681816101,0.3911738395690918,0.5172183513641357,-0.013677558861672878,0.3869614005088806,0.5311141610145569,-0.018343554809689522,0.3903256058692932,0.5276890397071838,-0.021325284615159035,0.4184647798538208,0.5128749012947083,-0.005590852815657854,0.39793840050697327,0.536319375038147,-0.011296017095446587,0.3936942219734192,0.5428787469863892,-0.013299381360411644,0.3960458040237427,0.5380674600601196,-0.01494127418845892,0.4243399500846863,0.533449649810791,-0.006207573693245649,0.4040529429912567,0.5534698963165283,-0.013528898358345032,0.39990970492362976,0.5587096214294434,-0.013022678904235363,0.4026689827442169,0.5560409426689148,-0.011848797090351582,0.42710089683532715,0.5533524751663208,-0.007834485732018948,0.4130840599536896,0.5678355693817139,-0.013039084151387215,0.40914857387542725,0.5707151293754578,-0.012733419425785542,0.4109470248222351,0.5700589418411255,-0.011624839156866074,0.2716734707355499,0.44306981563568115,4.6592049329774454e-08,0.28558650612831116,0.41998985409736633,0.0013012902345508337,0.30584973096847534,0.416800856590271,-0.001714922720566392,0.3215135931968689,0.42900142073631287,-0.005600841250270605,0.332099974155426,0.44521564245224,-0.009327731095254421,0.3107808828353882,0.3961651623249054,-0.006785328965634108,0.3323260545730591,0.3842846155166626,-0.012422766536474228,0.3475060760974884,0.3753121495246887,-0.01597428508102894,0.35914525389671326,0.3679441511631012,-0.018632590770721436,0.3113037943840027,0.4121492803096771,-0.011326068080961704,0.33158889412879944,0.43505391478538513,-0.016998041421175003,0.3276163935661316,0.4490862786769867,-0.017173368483781815,0.32180917263031006,0.45042404532432556,-0.01671495847404003,0.30916959047317505,0.43259215354919434,-0.015381187200546265,0.3270472288131714,0.4547417461872101,-0.018839804455637932,0.31984615325927734,0.460171639919281,-0.013680468313395977,0.3127014935016632,0.45481032133102417,-0.010003370232880116,0.30557364225387573,0.4532449245452881,-0.01955447532236576,0.3210395872592926,0.46796873211860657,-0.019457051530480385,0.3149162828922272,0.47175487875938416,-0.013291353359818459,0.30856218934059143,0.4678037464618683,-0.008872264996170998,A
0.39036789536476135,0.5807209014892578,-1.658007704463671e-07,0.37669989466667175,0.5504134893417358,-0.008457132615149021,0.3729442358016968,0.5119264721870422,-0.011715380474925041,0.3759232759475708,0.48086291551589966,-0.013583489693701267,0.3787427544593811,0.45696622133255005,-0.014853974804282188,0.39227983355522156,0.5146545767784119,-0.00930399913340807,0.3742273151874542,0.5359398126602173,-0.01536728534847498,0.3737472593784332,0.5452859401702881,-0.019231010228395462,0.37826746702194214,0.5386074185371399,-0.0217630285769701,0.4015485644340515,0.5325490236282349,-0.008332967758178711,0.378848671913147,0.555335521697998,-0.012675558216869831,0.3797144293785095,0.557741641998291,-0.01367235742509365,0.3840614855289459,0.5509300827980042,-0.015005877241492271,0.4069824814796448,0.5511932969093323,-0.008311334066092968,0.3836685121059418,0.5708410739898682,-0.013605252839624882,0.3844955265522003,0.5726026892662048,-0.012256870977580547,0.3891495168209076,0.567524254322052,-0.011198878288269043,0.4085574150085449,0.5689376592636108,-0.00913913268595934,0.3909205496311188,0.5858685970306396,-0.013179070316255093,0.3921903073787689,0.5872380137443542,-0.012524593621492386,0.39762556552886963,0.5839133858680725,-0.011583885177969933,0.29150891304016113,0.48048293590545654,6.045016931466307e-08,0.3045496344566345,0.46292489767074585,0.0003897497081197798,0.320425420999527,0.46570512652397156,-0.0030373705085366964,0.3304014801979065,0.4811052978038788,-0.006591523997485638,0.3333703279495239,0.49684566259384155,-0.010155249387025833,0.3267545998096466,0.45530200004577637,-0.01073856558650732,0.3475305736064911,0.45244550704956055,-0.018024269491434097,0.3625653088092804,0.4504425823688507,-0.023666376248002052,0.37470337748527527,0.4486517608165741,-0.027831267565488815,0.32581275701522827,0.4737505614757538,-0.013939568772912025,0.3377869427204132,0.49757134914398193,-0.0195670947432518,0.3325694799423218,0.5047187805175781,-0.01957998424768448,0.32731983065605164,0.5027456283569336,-0.01946147158741951,0.3215236961841583,0.49373263120651245,-0.016582511365413666,0.3308805227279663,0.5166285037994385,-0.019418518990278244,0.32471850514411926,0.5168580412864685,-0.014235095120966434,0.31915512681007385,0.5101040005683899,-0.010833045467734337,0.315860778093338,0.5124165415763855,-0.019426986575126648,0.3248928487300873,0.5295737981796265,-0.019114909693598747,0.3191705644130707,0.5272138714790344,-0.013249533250927925,0.3143117129802704,0.5208141803741455,-0.009117662906646729,A
0.3902275860309601,0.594036877155304,-1.6678508529821556e-07,0.37654346227645874,0.5594879388809204,-0.008895804174244404,0.3716377019882202,0.5204677581787109,-0.011816387996077538,0.37371283769607544,0.49055051803588867,-0.013354466296732426,0.375245064496994,0.46589648723602295,-0.013993830420076847,0.39036381244659424,0.5253186225891113,-0.00826034601777792,0.37038639187812805,0.5495582222938538,-0.014055868610739708,0.36984723806381226,0.5584670305252075,-0.017581211403012276,0.3749904930591583,0.5524071455001831,-0.019862016662955284,0.3991251289844513,0.5443128943443298,-0.00706695718690753,0.37544551491737366,0.5694980025291443,-0.01151921134442091,0.3762727975845337,0.5700933337211609,-0.012760309502482414,0.38113540410995483,0.5628697872161865,-0.01433175802230835,0.40415504574775696,0.5637150406837463,-0.006973233539611101,0.38068366050720215,0.5844712853431702,-0.012825069017708302,0.3811391592025757,0.5848184823989868,-0.011945042759180069,0.38622668385505676,0.5792748928070068,-0.011036492884159088,0.4057310223579407,0.5823143720626831,-0.007808927912265062,0.3888120651245117,0.598254919052124,-0.012336481362581253,0.3892208933830261,0.5989033579826355,-0.012141626328229904,0.394295334815979,0.5959890484809875,-0.011427429504692554,0.2850894331932068,0.49091485142707825,4.550534171698928e-08,0.2987663447856903,0.4722242057323456,-0.00017943463171832263,0.31520727276802063,0.47448089718818665,-0.004079078324139118,0.3256286680698395,0.49112144112586975,-0.007983650080859661,0.3275410532951355,0.5086311101913452,-0.011996747925877571,0.32294511795043945,0.46610137820243835,-0.01244207564741373,0.34561288356781006,0.46306490898132324,-0.019687484949827194,0.36159181594848633,0.46164900064468384,-0.02512344904243946,0.37433090806007385,0.46008676290512085,-0.02912208065390587,0.321401983499527,0.4859531819820404,-0.01544366218149662,0.332374632358551,0.5081599354743958,-0.021274764090776443,0.3255373537540436,0.5124829411506653,-0.020852060988545418,0.31934231519699097,0.508348822593689,-0.020383689552545547,0.31640201807022095,0.5067262053489685,-0.017821570858359337,0.3258717954158783,0.5259461998939514,-0.02077973075211048,0.31961917877197266,0.5251076817512512,-0.015237146057188511,0.3137659728527069,0.5184929370880127,-0.011595813557505608,0.31043899059295654,0.5251474380493164,-0.020391905680298805,0.3196386694908142,0.5391925573348999,-0.01973656378686428,0.3136809170246124,0.5360716581344604,-0.013246365822851658,0.30852627754211426,0.5300988554954529,-0.008678368292748928,A
0.3888149857521057,0.5902931094169617,-1.565726108765375e-07,0.3747406601905823,0.5565757155418396,-0.00775041664019227,0.3702358901500702,0.5186582803726196,-0.010530618019402027,0.3728521764278412,0.4884457290172577,-0.012156947515904903,0.37500783801078796,0.4649670720100403,-0.013153704814612865,0.38930007815361023,0.5233691334724426,-0.006635655649006367,0.3699944019317627,0.5440305471420288,-0.01260045263916254,0.3695935010910034,0.552175760269165,-0.016945350915193558,0.37425628304481506,0.5459507703781128,-0.01970924809575081,0.39844661951065063,0.5416862964630127,-0.005811615847051144,0.3744257390499115,0.564017653465271,-0.010112263262271881,0.3752270042896271,0.5642375349998474,-0.01164687518030405,0.3797718286514282,0.5574862957000732,-0.013335584662854671,0.40364232659339905,0.5600695013999939,-0.006064752582460642,0.379290372133255,0.5790191888809204,-0.011152269318699837,0.37976399064064026,0.5789859294891357,-0.010081703774631023,0.38468003273010254,0.573601484298706,-0.009119811467826366,0.4050486981868744,0.5778532028198242,-0.007175982464104891,0.3869006335735321,0.5934319496154785,-0.010685036890208721,0.3874775767326355,0.5933019518852234,-0.01004101149737835,0.3926251530647278,0.5892813205718994,-0.009121793322265148,0.2871689796447754,0.48810362815856934,5.42853904050844e-08,0.29962462186813354,0.47127944231033325,-0.0014483088161796331,0.31521981954574585,0.4752431809902191,-0.005880582612007856,0.32480624318122864,0.493525892496109,-0.010073959827423096,0.3258815407752991,0.5111727118492126,-0.014402739703655243,0.3226391077041626,0.4641822874546051,-0.013881862163543701,0.34553462266921997,0.4604654312133789,-0.021437808871269226,0.3611335754394531,0.45802661776542664,-0.026822920888662338,0.3736000061035156,0.4560213088989258,-0.03071577660739422,0.32103991508483887,0.48387593030929565,-0.016212765127420425,0.33309197425842285,0.5053396224975586,-0.022835908457636833,0.32666638493537903,0.5105040669441223,-0.02274577133357525,0.3209962248802185,0.5074337124824524,-0.022351112216711044,0.31633085012435913,0.5043655037879944,-0.017954034730792046,0.3261629641056061,0.522753894329071,-0.02181978151202202,0.3195641040802002,0.5218115448951721,-0.016583150252699852,0.3135741651058197,0.5150769352912903,-0.012904227711260319,0.3108319640159607,0.5225149393081665,-0.01993611641228199,0.32015979290008545,0.5355499386787415,-0.02017981745302677,0.3141152858734131,0.5329926609992981,-0.014089151285588741,0.30897024273872375,0.5273562073707581,-0.009664556011557579,A
